20,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
10,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,DRY,<=1500
10,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,DRY,<=1500
30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
0,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,TURNING,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,TURNING,DRY,<=1500
30,CLEAR,DAYLIGHT,PEDELCYCLIST,WET,<=1500
30,CLEAR,DAYLIGHT,OTHER OBJECT,OTHER,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DRY,<=1500
35,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
15,CLOUDY/OVERCAST,DAYLIGHT,FIXED OBJECT,UNKNOWN,<=1500
15,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,WET,<=1500
25,CLEAR,DAYLIGHT,TURNING,DRY,<=1500
25,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,DRY,<=1500
20,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,REAR END,DRY,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,TURNING,WET,<=1500
30,CLOUDY/OVERCAST,DAWN,ANIMAL,WET,<=1500
25,RAIN,DARKNESS LIGHTED ROAD,OTHER OBJECT,WET,<=1500
30,RAIN,DARKNESS,REAR END,WET,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,DRY,<=1500
20,CLEAR,DARKNESS,FIXED OBJECT,UNKNOWN,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,PEDESTRIAN,WET,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,SIDESWIPE SAME DIRECTION,DRY,<=1500
20,CLEAR,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,REAR END,DRY,<=1500
30,RAIN,DUSK,REAR END,WET,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,REAR END,DRY,<=1500
30,CLEAR,DARKNESS,REAR END,DRY,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,PEDELCYCLIST,DRY,<=1500
30,CLEAR,DARKNESS,PEDELCYCLIST,DRY,<=1500
30,CLEAR,DARKNESS,PEDELCYCLIST,DRY,<=1500
20,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,ANGLE,DRY,<=1500
30,CLEAR,DUSK,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DUSK,TURNING,DRY,<=1500
30,CLEAR,DAYLIGHT,TURNING,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,DRY,<=1500
40,CLOUDY/OVERCAST,UNKNOWN,REAR END,UNKNOWN,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAWN,REAR END,DRY,<=1500
15,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,TURNING,WET,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAWN,REAR END,DRY,<=1500
30,OTHER,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
20,CLEAR,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
15,CLEAR,DAYLIGHT,FIXED OBJECT,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,OTHER,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
10,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
40,CLEAR,DAYLIGHT,REAR END,WET,<=1500
35,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,OTHER,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
25,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,OTHER OBJECT,DRY,<=1500
25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
35,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,PEDESTRIAN,DRY,<=1500
30,CLEAR,DAYLIGHT,TURNING,DRY,<=1500
20,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,UNKNOWN,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,TURNING,DRY,<=1500
25,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,WET,<=1500
15,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
30,CLEAR,DAYLIGHT,TURNING,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
35,CLOUDY/OVERCAST,DAYLIGHT,OTHER OBJECT,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
20,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,WET,<=1500
25,CLEAR,DAYLIGHT,FIXED OBJECT,DRY,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
15,RAIN,DAYLIGHT,FIXED OBJECT,WET,<=1500
30,CLEAR,DAYLIGHT,TURNING,DRY,<=1500
25,RAIN,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
25,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLEAR,DARKNESS,TURNING,DRY,<=1500
30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,RAIN,DAYLIGHT,PEDELCYCLIST,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,WET,<=1500
25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
15,RAIN,DAYLIGHT,FIXED OBJECT,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DAYLIGHT,PEDESTRIAN,WET,<=1500
25,RAIN,DAYLIGHT,PEDELCYCLIST,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
20,RAIN,DAYLIGHT,PEDESTRIAN,WET,<=1500
10,FOG/SMOKE/HAZE,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,CLEAR,DAYLIGHT,ANGLE,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
20,RAIN,UNKNOWN,PARKED MOTOR VEHICLE,WET,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
25,RAIN,DARKNESS LIGHTED ROAD,SIDESWIPE SAME DIRECTION,WET,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,WET,<=1500
35,RAIN,DARKNESS LIGHTED ROAD,OTHER NONCOLLISION,WET,<=1500
25,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
30,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
30,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,FIXED OBJECT,DRY,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,PEDESTRIAN,WET,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
30,CLOUDY/OVERCAST,DARKNESS,REAR END,WET,<=1500
30,CLEAR,DUSK,SIDESWIPE OPPOSITE DIRECTION,DRY,<=1500
30,CLEAR,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,DRY,<=1500
35,FOG/SMOKE/HAZE,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
20,CLEAR,DAWN,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,PEDELCYCLIST,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,FOG/SMOKE/HAZE,DUSK,SIDESWIPE SAME DIRECTION,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,FOG/SMOKE/HAZE,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
25,FOG/SMOKE/HAZE,DAYLIGHT,REAR END,WET,<=1500
20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,CLEAR,DAYLIGHT,TURNING,DRY,<=1500
5,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,UNKNOWN,DAYLIGHT,REAR END,UNKNOWN,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
15,RAIN,DAWN,PARKED MOTOR VEHICLE,WET,<=1500
30,FOG/SMOKE/HAZE,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,UNKNOWN,<=1500
30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
35,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,RAIN,DAYLIGHT,PEDESTRIAN,WET,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,WET,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
10,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
20,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,TURNING,WET,<=1500
30,FOG/SMOKE/HAZE,DAYLIGHT,ANGLE,WET,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
30,RAIN,DAYLIGHT,ANGLE,DRY,<=1500
30,RAIN,DAYLIGHT,PEDESTRIAN,WET,<=1500
30,CLEAR,DAYLIGHT,TURNING,WET,<=1500
10,RAIN,DAYLIGHT,ANGLE,WET,<=1500
30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,RAIN,DAYLIGHT,PEDESTRIAN,WET,<=1500
30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
35,RAIN,DAWN,REAR END,WET,<=1500
30,CLEAR,DAYLIGHT,REAR END,WET,<=1500
10,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
25,RAIN,DAYLIGHT,PEDELCYCLIST,WET,<=1500
25,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
10,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
20,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DRY,<=1500
30,CLOUDY/OVERCAST,DAYLIGHT,TURNING,WET,<=1500
30,RAIN,DAYLIGHT,ANGLE,UNKNOWN,<=1500
30,RAIN,DAYLIGHT,TURNING,WET,<=1500
30,RAIN,UNKNOWN,REAR END,WET,<=1500
25,CLEAR,DAYLIGHT,REAR END,DRY,<=1500
30,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
10,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,RAIN,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
25,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
10,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
25,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,WET,<=1500
25,RAIN,DAYLIGHT,REAR END,WET,<=1500
0,CLOUDY/OVERCAST,DAYLIGHT,HEAD ON,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
15,RAIN,DAYLIGHT,REAR END,WET,<=1500
0,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
10,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,WET,<=1500
30,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
10,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,DRY,<=1500
30,RAIN,DAYLIGHT,PEDESTRIAN,WET,<=1500
35,RAIN,DAYLIGHT,REAR END,WET,<=1500
40,RAIN,DAYLIGHT,FIXED OBJECT,WET,<=1500
25,RAIN,DAYLIGHT,ANGLE,WET,<=1500
30,RAIN,DAYLIGHT,PEDESTRIAN,WET,<=1500
30,CLEAR,DAYLIGHT,ANGLE,DRY,<=1500
30,RAIN,DAYLIGHT,REAR END,WET,<=1500
30,RAIN,DARKNESS,SIDESWIPE SAME DIRECTION,WET,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,WET,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,ANGLE,WET,<=1500
30,RAIN,DAWN,PARKED MOTOR VEHICLE,WET,<=1500
35,RAIN,DARKNESS LIGHTED ROAD,REAR END,WET,<=1500
30,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,WET,<=1500
30,RAIN,DARKNESS LIGHTED ROAD,ANGLE,WET,<=1500
35,CLEAR,DARKNESS LIGHTED ROAD,REAR END,DRY,<=1500
45,CLEAR,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,DRY,<=1500
30,RAIN,DARKNESS,ANGLE,DRY,<=1500
30,UNKNOWN,DARKNESS LIGHTED ROAD,PEDELCYCLIST,UNKNOWN,<=1500
20,RAIN,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,WET,<=1500
0,CLEAR,DARKNESS LIGHTED ROAD,REAR END,DRY,<=1500
30,FOG/SMOKE/HAZE,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
30,CLOUDY/OVERCAST,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,UNKNOWN,<=1500
25,RAIN,DARKNESS LIGHTED ROAD,PARKED MOTOR VEHICLE,WET,<=1500
